"";"network_db";"network_id";"reference";"citation";"doi"
"1945";"WOL";"M_PL_060_24";"Kaiser-Bunbury, C. N., S. Muff, J. Memmott, C. B. MÃ¼ller, and A. Caflisch. 2010. The robustness of pollination networks to the loss of species and interactions: A quantitative approach incorporating pollinator behaviour. Ecology Letters 13:442-452.";"Kaiser-Bunbury et al 2010";NA
"1946";"WOL";"A_PH_005";"Joern, A. 1979. Feeding patterns in grasshoppers (Orthoptera: Acrididae): factors influencing diet specialization. Oecologia 38: 325-347";"Joern 1979";NA
"1947";"WOL";"A_PH_004";"Joern, A. 1979. Feeding patterns in grasshoppers (Orthoptera: Acrididae): factors influencing diet specialization. Oecologia 38: 325-347";"Joern 1979";NA
"1948";"WOL";"A_PH_006";"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.";"Leather 1991";NA
"1949";"WOL";"A_PH_007";"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.";"Leather 1991";NA
"1950";"WOL";"M_SD_032";"Poulin, Brigitte, S. Joseph Wright, Gaetan Lefebvre, and Osvaldo Calderon (1999) Interspecific synchrony and asynchrony in the fruiting phenologies of congeneric bird-dispersed plants in Panama. Journal of Tropical Ecology 15: 213-227.";"Poulin et al 1999";NA
"1951";"WOL";"M_SD_033";"Poulin, Brigitte, S. Joseph Wright, Gaetan Lefebvre, and Osvaldo Calderon (1999) Interspecific synchrony and asynchrony in the fruiting phenologies of congeneric bird-dispersed plants in Panama. Journal of Tropical Ecology 15: 213-227.";"Poulin et al 1999";NA
"1952";"WOL";"M_PL_061_01";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1953";"WOL";"M_PL_061_02";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1954";"WOL";"M_PL_061_03";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1955";"WOL";"M_PL_061_04";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1956";"WOL";"M_PL_061_05";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1957";"WOL";"M_PL_061_06";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1958";"WOL";"M_PL_061_07";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1959";"WOL";"M_PL_061_08";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1960";"WOL";"M_PL_061_09";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1961";"WOL";"M_PL_061_10";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1962";"WOL";"M_PL_061_11";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1963";"WOL";"M_PL_061_12";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1964";"WOL";"M_PL_061_13";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1965";"WOL";"M_PL_061_14";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1966";"WOL";"M_PL_061_15";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1967";"WOL";"M_PL_061_16";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1968";"WOL";"M_PL_061_17";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1969";"WOL";"M_PL_061_18";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1970";"WOL";"M_PL_061_19";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1971";"WOL";"M_PL_061_20";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1972";"WOL";"M_PL_061_21";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1973";"WOL";"M_PL_061_22";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1974";"WOL";"M_PL_061_23";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1975";"WOL";"M_PL_061_24";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1976";"WOL";"M_PL_061_25";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1977";"WOL";"M_PL_061_26";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1978";"WOL";"M_PL_061_27";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1979";"WOL";"M_PL_061_28";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1980";"WOL";"M_PL_061_29";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1981";"WOL";"M_PL_061_30";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1982";"WOL";"M_PL_061_31";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1983";"WOL";"M_PL_061_32";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1984";"WOL";"M_PL_061_33";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1985";"WOL";"M_PL_061_34";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1986";"WOL";"M_PL_061_35";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1987";"WOL";"M_PL_061_36";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1988";"WOL";"M_PL_061_37";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1989";"WOL";"M_PL_061_38";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1990";"WOL";"M_PL_061_39";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1991";"WOL";"M_PL_061_40";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1992";"WOL";"M_PL_061_41";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1993";"WOL";"M_PL_061_42";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1994";"WOL";"M_PL_061_43";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1995";"WOL";"M_PL_061_44";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1996";"WOL";"M_PL_061_45";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1997";"WOL";"M_PL_061_46";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1998";"WOL";"M_PL_061_47";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"1999";"WOL";"M_PL_061_48";"Kaiser-Bunbury CN, VÃ¡zquez DP, Stang M, Ghazoul J. 2014. Determinants of the microstructure of plant-pollinator networks. Ecology, 95: 3314-3324.";"Kaiser-Bunbury et al 2014";NA
"2000";"WOL";"M_PA_003";"Fonseca, C.R., and G. Ganade. 1996. Asymmetries, compartments and null interactions in an Amazonian ant-plant community. Journal of Animal Ecology 66: 339-347.";"Fonseca & Ganade 1996";NA
"2001";"WOL";"M_PA_002";"Davidson, D.W., and B.L. Fisher. 1991. Symbiosis of ants with Cecropia as a function of light regime. Pages 289-309 in C.R. Huxley and D.F. Cutler, eds., Ant-Plant Interactions. Oxford University Press, Oxford.";"Davidson & Fisher 1991";NA
"2002";"WOL";"M_PA_001";"Davidson, D.W., R.R. Snelling, and J.T. Longino. 1989. Competition among ants for myrmecophytes and the significance of plant trichomes. Biotropica 21: 64-73";"Davidson et al 1989";NA
"2003";"WOL";"M_PA_004";"Bottom-up control and co-occurrence in complex communities: honeydew and nectar determine a rainforest ant mosaic. Oikos 106: 344-358";"Bluthgen et al. 2004";NA
"2004";"WOL";"M_PL_062";"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson.";"Robertson 1929";NA
"2005";"WOL";"M_PL_063";"Vizentin-Bugoni, J., P. K. Maruyama, V. J. Debastiani, L. S. Duarte, B. Dalsgaard & M. Sazima (2016). Influences of sampling effort on detected patterns and structuring processes of a Neotropical plant-hummingbird network. Journal of Animal Ecology 85: 262-272.";"Vizentin-Bugoni et al 2016";NA
"2006";"WOL";"M_SD_034";"Matthias Schleuning, Nico BlÃ¼thgen, Martina FlÃ¶rchinger, Julius Braun, H. Martin Schaefer, Katrin BÃ¶hning-Gaese, (2011). Specialization and interaction strength in a tropical plant-frugivore network differ among forest strata. Ecology, 92(1): 26-36.";"Schleuning et al 2010";NA
"2007";"WOL";"M_PL_064";"Abreu, C.R.M. & Vieira, M.F. (2004) Os beija-flores e seus recursos florais em um fragmento florestal de ViÃ§osa, sudeste brasileiro. Lundiana, 5, 129â€“134.";"Abreu & Vieira 2004";NA
"2008";"WOL";"M_PL_065";"Arizmendi, M.C. & Ornelas, J.F. (1990) Hummingbirds and their floral resources in a tropical dry forest inforest, in Mexico. Biotropica, 22, 172â€“180.";"Arizmendi & Ornelas 1999";NA
"2009";"WOL";"M_PL_066";"Canela, M.B.F. (2006) InteraÃ§Ãµes entre plantas e beija-flores numa comunidade de floresta atlÃ¢ntica montana em Itatiaia, RJ. Ph.D thesis. Universidade Estadual de Campinas, Brazil.";"Canela 2006";NA
"2010";"WOL";"M_PL_067";"Las Casas, F.M.G., Azevedo JÃºnior, S.M. & Dias Filho, M.M. (2012) The community of hummingbirds
(Aves: Trochilidae) and the assemblage of flowers in a Caatinga vegetation. Brazilian Journal of Biology,
72, 51â€“58.";"Las Casas et al 2012";NA
"2011";"WOL";"M_PL_068";"Gutierrez Zamora, E.A. & Rojas Nossa, S.V. (2001) DinÃ¡mica anual de la interacciÃ³n colibrÃ­-flor en ecosistemas altoandinos del volcÃ¡n Galeras, Sur de Colombia. BSc. Thesis. Universidad Nacional de Colombia, Colombia.";"Gutierrez_and_Rojas_2001";NA
"2012";"WOL";"M_PL_069_01";"Kohler, G. (2011) Redes de interaÃ§Ã£o planta-beija-flor em um gradiente altitudinal de Floresta AtlÃ¢ntica no Sul do Brasil. MSc. Thesis. Universidade Federal do ParanÃ¡, Brazil.";"Kohler 2011";NA
"2013";"WOL";"M_PL_069_02";"Kohler, G. (2011) Redes de interaÃ§Ã£o planta-beija-flor em um gradiente altitudinal de Floresta AtlÃ¢ntica no Sul do Brasil. MSc. Thesis. Universidade Federal do ParanÃ¡, Brazil.";"Kohler 2011";NA
"2014";"WOL";"M_PL_069_03";"Kohler, G. (2011) Redes de interaÃ§Ã£o planta-beija-flor em um gradiente altitudinal de Floresta AtlÃ¢ntica no Sul do Brasil. MSc. Thesis. Universidade Federal do ParanÃ¡, Brazil.";"Kohler 2011";NA
"2015";"WOL";"M_PL_070";"Lara, C. (2006) Temporal dynamics of flower use by hummingbirds in a highland temperate forest in MÃ©xico. Ecoscience, 13, 23â€“29.";"Lara 2006";NA
"2016";"WOL";"M_PL_071";"Rosero-Lasprilla, L. & Sazima, M. (2004). Interacciones planta-colibrÃ­ en tres comunidades vegetales de la parte suroriental del Parque Nacional Natural Chiribiquete, Colombia. Ornit. Neotrop., 15, pp. 183-190.";"Rosero-Lasprilla & Sazima 2004";NA
"2017";"WOL";"M_AF_001";"Jeff Ollerton, Duncan McCollin, Daphne G Fautin, Gerald R Allen. 2007. Finding NEMO: nestedness engendered by mutualistic organization in anemonefish and their hosts. Proc. R. Soc. B 274:591â€“598.";"Ollerton et all 2007";NA
"2018";"WOL";"M_AF_002";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010";NA
"2019";"WOL";"M_AF_002_01";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010";NA
"2020";"WOL";"M_AF_002_02";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010";NA
"2021";"WOL";"M_AF_002_03";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010";NA
"2022";"WOL";"M_AF_002_04";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010";NA
