"network_id";"original_id";"study_common";"network_db";"network_year";"network_lat";"network_lon";"network_interaction";"network_main_animal_taxa";"network_main_animal_taxa_2";"network_richness";"network_topology_type";"habitat_type";"tavg";"tmax";"tmin";"prec";"bio_01";"bio_02";"bio_03";"bio_04";"bio_05";"bio_06";"bio_07";"bio_08";"bio_09";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"human_footprint_1993";"human_footprint_2009";"network_sampling_intensity"
"B22_2";"A_HP_Arai_parsnip";"Arai_parsnip";"B22";NA;54,71645792;-122,4012495;"parasitism";NA;NA;69;"bipartite";"Wetland";3,03958330651124;7,94419869520725;-1,16437273136316;52,6746272846904;3,03958325386047;10,6266666412354;30,3229553222656;908,207534790039;21,4449997901917;-13,6000003814697;35,0449993133545;2,51249990463308;3,45333337783813;13,95083360672;-8,3641667842865;780,3;81,5;34,05;21,3522491455078;226,5;137,95;214;202;0,000660090843904407;0,000660090843904407;0,419174840812055
"B22_3";"A_HP_Bangham1955";"Bangham1955";"B22";NA;45,58995046;-81,99350854;"parasitism";NA;NA;129;"bipartite";"Wetland";5,51975010534127;9,36774997488046;2,24675003365061;60,4729500075916;5,53449999809263;8,30783322334293;23,5755681419373;975,460751953128;22,7999992370605;-12,4389997673035;35,2389978408814;8,41233334541318;-2,41149991750719;16,9818336105347;-6,64449988365181;889,960000000002;102,900000000001;49,09;22,7597156333925;288,340000000002;178,42;186,810000000001;213,48;NA;NA;0,316023945327911
"B22_4";"A_HP_Belay10";"Belay";"B22";NA;36,09784164;-111,6905363;"parasitism";NA;NA;30;"bipartite";"Grassland";15,0274998967857;21,9771153069852;9,07461537708998;14,9786153720561;15,0297913551342;15,0529164791105;37,7391805648795;912,353921508813;36,5349994659436;-3,3600000023833;39,8949995040897;25,6225001335158;19,2500000000013;26,4066669464125;3,89249994754869;178,599999999981;27,4999999999974;4,44999999999936;37,9210575103761;66,8999999999933;24,0499999999983;51,4499999999942;40,1499999999947;3,1927481061593;4,1927483027411;0,431975544230686
"B22_7";"A_HP_Belay2";"Belay";"B22";NA;-22,7738605;-53,27817108;"parasitism";NA;NA;330;"bipartite";"Savanna";22,3514997514089;27,9513461262141;17,5541316256506;88,5244651668849;22,3529584884643;12,1300832557678;62,8209075927736;266,698854370117;31,0090000343323;11,6999998092651;19,3089994430542;24,0179997253418;20,0059999084473;25,2513333129883;18,8515003585815;1260,01;174;35;40,8694673156739;461;161,289999999999;433,9;217,91;10,0955133458758;15,9208854854367;0,181213504888432
"B22_8";"A_HP_Belay23";"Belay";"B22";NA;46,62718893;17,14334182;"parasitism";NA;NA;39;"bipartite";"Wetland";10,4866666375349;14,6502051398292;6,90906224775799;47,407728935008;10,4815002822876;9,03133304595951;30,9366032218934;769,494489746094;26,0930003547669;-3,09999990463257;29,1930007362366;19,8355006027222;0,912166690826405;19,8355006027222;0,912166690826405;679,069999999998;80;30;29,006045742035;229,1;105;229,1;105;7,62954807281494;7,62954807281494;0,351250086657104
"B22_9";"A_HP_Belay25";"Belay";"B22";NA;57,45485573;27,09381253;"parasitism";NA;NA;64;"bipartite";"Wetland";4,97916657626628;8,23108989435893;2,19573264174407;46,7303992741581;4,98145837783813;7,04125010967258;23,6005642890931;846,970254516603;21,0350001335145;-8,80000019073487;29,835000038147;15,5675005912781;-1,0191666662693;15,5675005912781;-5,24750020503999;685,550000000002;82;36;27,8357712745665;232,85;111,350000000001;232,85;135;8,10658646709645;8,10658646709645;0,465113812911166
"B22_10";"A_HP_Belay26";"Belay";"B22";NA;56,35028403;27,44519134;"parasitism";NA;NA;131;"bipartite";"Wetland";5,32708328217266;8,47131405828092;2,6391712539307;41,6125045729588;5,33124995231627;6,80416667461401;22,6805562973024;857,874969482422;21,2999992370605;-8,69999980926514;30;15,9166662693023;-4,64583325386047;15,9166662693023;-5,0999999046326;607,749999999998;80;29;29,6199970245362;213,25;99;213,25;109,25;4,93416211741872;4,93416211741872;0,343698943930872
"B22_11";"A_HP_Belay27";"Belay";"B22";NA;16,82020541;-99,73322925;"parasitism";NA;NA;52;"bipartite";"Wetland";27,2433334493637;30,9511792956865;24,0831081265146;90,2005080581041;27,2537909126282;8,01274942398063;75,8785955810549;86,8276815032965;32,0799987602233;21,520000076294;10,5599986839293;27,9413326835633;26,545165977478;28,1531662368775;26,0831671142578;1270,73;303,9;2;116,965820465088;815,899999999999;8,80999999999938;560,780000000153;22,6199999999988;21,1687094253014;30,6164375945191;0,48650425541052
"B22_14";"A_HP_Dechtiar1972";"Dechtiar1972";"B22";NA;49,16475674;-94,54238923;"parasitism";NA;NA;170;"bipartite";"Forest";2,87049985468386;7,69296148355195;-1,28496700874728;40,2932329552992;2,85770833015442;10,4742499256135;22,2482281875612;1300,24336914062;24,7999992370605;-22,2789995574951;47,0789987945557;18,0414993667602;-11,6984998321533;18,0414993667602;-14,1449996948242;595,119999999999;97,4899999999987;14;59,1991114807125;267,489999999999;55,3000000000006;267,489999999999;56;0;0;0,299602911804783
"B22_16";"A_HP_Lecorff2000";"Lecorff2000";"B22";NA;37,05160012;-91,05764788;"parasitism";NA;NA;113;"bipartite";"Forest";13,5770833159486;19,8443908830866;8,19153381405406;79,2708672008726;13,5691667556763;13,5949998378754;35,2794538497925;908,234368896485;32,5349994659424;-6;38,5349994659424;13,4416667938233;1,86333338618279;24,4149993896484;1,86333338618279;1147,45;116;64;17,7500014305115;337,15;246,15;284;246,15;2,26631961989279;2,26631961989279;0,232047740446129
"B22_18";"A_HP_Mendonca";"Mendonca et al. (2018)";"B22";NA;-11,81432429;-55,41047487;"parasitism";NA;NA;33;"bipartite";"Anthropic habitats";24,8670001761118;31,049153984999;19,5477967266111;130,319596725848;24,8552084350586;13,4182503890991;71,0298471832275;64,7947075653075;33,6910005569458;14,8000001907349;18,8910013198852;24,9535007095337;24,0031666183471;25,419167728424;23,9880001831054;1879,33;324,3;1;81,1048216247559;912,599999999999;21;492,220000000003;43,9599999999927;3;10,4474214153457;0,427327386967152
"B22_19";"A_HP_Pilosof2013_1982";"Pilosof_2013";"B22";NA;54,85660304;83,10648788;"parasitism";NA;NA;65;"bipartite";"Anthropic habitats";1,43708341022336;5,92016020877242;-2,40955413256149;29,9085126324287;1,434749943018;9,71800020217893;21,3394192695617;1310,42333984375;24,9399997711182;-20,6000003814697;45,5399993896485;17,2814995193482;-13,0770000648498;17,2814995193482;-14,8600002288818;443,679999999996;64;15;43,9773469161992;181,789999999999;54,489999999999;181,789999999999;67,979999999998;32,1122272665606;32,1122272665606;0,400891862868637
"B22_20";"A_HP_Stireman2003";"Stireman2003";"B22";NA;31,85976748;-110,7693135;"parasitism";NA;NA;70;"bipartite";"Shrubland";16,6172499994437;23,4802498843425;10,7433928902245;39,8947261849341;16,6223331069946;14,8596666526794;46,7756024551392;663,488026123046;33,1119999694824;1,34399997472759;31,7680003738403;24,3554994964599;19,2820001029968;24,7831666946411;8,79383366584775;547,580000000001;117,16;6,03000000000003;72,7669123840331;279,51;34,0600000000001;233,45;126,69;4,77913067458326;5,0759283045973;0,272053593791254
"B22_21";"A_PH_Bergamini";"bergamini2016";"B22";NA;-21,87803962;-47,80030308;"herbivory";NA;NA;67;"bipartite";"Anthropic habitats";20,6820833444597;26,0216987921643;16,1241986927096;94,9651987219549;20,6931256294252;11,5470835208894;64,1327989578251;224,949549102785;28,1400005340577;10,1350000858308;18,0050000190735;22,8575000762941;17,638333797455;22,915000152588;17,6299997329713;1361,64999999999;246;23,5499999999986;73,145812606812;674,999999999997;82,0999999999972;604,350000000001;93,7500000000324;10,5712581921616;4,75889221787688;0,405461580141105
"B22_22";"A_PH_Joern-Altuda";"Joern 1979";"B22";NA;30,33588255;-103,3565913;"herbivory";NA;NA;73;"bipartite";"Shrubland";14,9873332579931;21,5867178541575;9,31286077258244;34,4044607923154;14,9769166946411;14,3194997692109;47,4023010253906;608,275391235353;29,3869997406007;-0,821000004410756;30,2079990577699;21,4801664924622;8,39766663551333;22,231666469574;7,29366669178011;470,179999999998;86,8799999999999;10,7899999999999;73,9053002166748;245,049999999999;36,7899999999999;216,049999999999;41,7899999999999;1,25048845245533;1,25048845245533;0,404869625829617
"B22_23";"A_PH_Joern-Marathon";"Joern 1979";"B22";NA;30,20541731;-103,4115229;"herbivory";NA;NA;71;"bipartite";"Shrubland";15,9357500000794;23,40005770992;9,53955768712982;32,3243576931421;15,9367914867401;16,1705830192565;50,0474279785156;621,63324645996;31,1799997138976;-1,13000003099442;32,3099987030029;22,6325002670288;9,25999995231625;23,3760003662109;8,1616666793823;435,990000000002;83,4000000000003;8;74,3128314971926;224,610000000002;31;196,610000000002;37,4900000000002;2,4588846453117;2,4588846453117;0,375436254179562
"B22_26";"A_PH_Novotny2012";"Novotny2012";"B22";NA;-5,310274428;145,7024657;"herbivory";NA;NA;580;"bipartite";"Forest";25,7837500810623;29,5291346274889;22,5694917880572;189,938825099774;25,7814581871033;8,11958327293396;84,8909214019776;39,2485658645629;30,5650002479553;21;9,56500024795531;26,0858332633972;25,2083330154419;26,1191677093506;25,2083330154419;2771,2;338,85;99,4499999999997;40,8577142715455;1010,8;344,149999999999;974,000000000008;344,149999999999;4,94022683032655;4,94022683032655;0,298162300481846
"B22_27";"A_PH_Tavakilian1997";"Tavakilian1997";"B22";NA;5,070321336;-53,05134875;"herbivory";NA;NA;555;"bipartite";"Forest";25,7170832792917;29,2774679783063;22,6431820242396;202,115848885445;25,7041664123535;7,74000036716461;76,6719062805179;48,055875205994;31,3999996185303;21,3049992561341;10,0950003623962;25,7049998283386;26,2891661643982;26,3041659355163;25,0958329200744;2954,09999999984;471,699999999922;76,5499999999992;49,0803720474202;1181,99999999989;317,799999999983;318,249999999983;847,449999999955;9,03838504298594;4,98465623081086;0,110444533236665
"B22_31";"M_PL_Carstensen2017_WesternSahara";"Carstensen2017";"B22";NA;26,28972499;-14,22675202;"pollination";NA;NA;71;"bipartite";"Desert";20,9297498909632;25,0077498657275;17,4364643059371;6,86693093750849;20,9310000038147;8,83316654205314;55,8248210906981;247,292188568114;28,959999847412;13,1370001697541;15,822999677658;20,6766670799255;21,9871668624878;24,1033329582214;17,9995000076294;39,6299999999996;11;0;78,0434686279308;22;0;4;20;7,77636768816444;8,77636768816445;0,396958130759099
"B22_32";"M_PL_High_mountain_matrix_Norfolk";"High_mountain_matrix_Norfolk";"B22";NA;28,55773359;33,9324786;"pollination";NA;NA;57;"bipartite";"Rocky area";15,8530832044276;21,2768526036304;11,2205668607685;6,67736684458918;15,862666282653;11,7323332309723;41,432132911682;649,964257202153;29,7009997558586;1,38400002479466;28,316999359131;10,7231670379617;23,0223330307008;23,1223330306999;7,45216670989906;51,8100000000113;9,71000000000208;0,270000000000409;68,4810016632074;25,320000000005;1,54000000000082;1,54000000000082;22,0500000000046;5,26243520818067;13,0151700454559;0,306186217847897
"B22_33";"M_PL_Kaiser-Bunbury_2010_060_01";"Kaiser-Bunbury et al 2010";"B22";NA;-20,07815291;57,52891725;"pollination";NA;NA;46;"bipartite";"Wetland";23,8477501980464;26,9530577183992;21,2072720488;110,317205331016;23,8601242828369;6,70341661453247;56,712647895813;202,670604858398;29,6100004196167;17,7899993896484;11,8200010299683;26,2316669464111;22,9535007095337;26,2316669464111;21,3421669769287;1582,75;260,91;51,2;56,6006862640381;705,31;173,4;705,31;209,3;29,849958438263;35,6559364564347;0,483045891539648
"B22_34";"M_PL_Kato2000";"Kato2000";"B22";NA;28,30847833;129,4203225;"pollination";NA;NA;664;"bipartite";"Anthropic habitats";20,8779165999085;23,1658398053576;18,8937684295107;175,546501655657;20,8644585227957;4,98408327579496;26,3242542076114;514,920501708991;30,3800002479542;11,4469999217979;18,9330003929135;22,1013340187064;14,5666665744772;27,1674997329703;14,5666665744772;2570,26000000008;391,47000000001;133,100000000003;34,144270324707;946,400000000025;435,60000000001;636,400000000039;435,60000000001;4,49804189197949;4,49804189197949;0,131319751968431
"B22_37";"M_PL_Primack1983-2";"Primack 1983";"B22";NA;-44,4062981;171,0662621;"pollination";NA;NA;178;"bipartite";"Anthropic habitats";10,4946666375796;14,9925128719746;6,64458424600135;47,9007842503704;10,4977083778381;9,73924987792969;47,8741424560547;382,363120422363;20,9270002365112;0,583999995142221;20,3429995346069;13,9805002403259;5,62333340167999;14,9831668663025;5,55333340167999;686,38;67,01;40,13;15,169225692749;193,74;143,05;186,56;143,26;16,2615269647669;10,7927574941907;0,254666590788364
"B22_41";"M_SD_Poulin1999_psychotria";"Poulin et al 1999";"B22";NA;8,992139043;-79,5445884;"frugivory";NA;NA;23;"bipartite";"Forest";26,944000131289;30,0886155349778;24,2522582234566;151,593658259326;26,9461249923704;6,80908343315118;77,4554035949704;64,5035182189943;31,4519999885557;22,6610006141661;8,79099937438961;26,2898334884642;27,4519999122613;27,8499996376036;26,2783334922789;2192,62000000016;491,58999999982;13,0500000000051;82,4942731475564;1115,5999999997;75,1299999999852;216,470000000178;1096,90999999963;36,952036160754;37,5247749132032;0,590326052690247
"D21_20";"27_Colombia";"Snow_1980";"D21";NA;10,67;-61,28;"pollination";"Hummingbirds";"Hummingbirds";34;"bipartite";"Forest";24,9654165140787;28,3581091416187;22,0507520279168;145,353618512241;24,9615424156188;7,35858315467835;79,2015234375;61,3054396438597;29,3969992446899;20,1060000419616;9,29099920272829;25,3513332748412;24,5606672096252;25,4723331451415;24,0923334121703;2104,93000000001;281,580000000001;62,8700000000007;46,2462237930297;768,300000000003;204,680000000001;728,04;370,270000000003;33,6488695190001;34,8372360585874;0,476731294622796
"D21_26";"32_Colombia";"Ramírez_2017";"D21";NA;5,92;-73,53;"pollination";"Hummingbirds";"Hummingbirds";33;"bipartite";"Anthropic habitats";19,2914169041316;24,4726475107976;14,8505045160532;153,618971262065;19,2914999771119;11,2258337020874;87,6402724456787;25,494318161011;25,6310006904603;12,8219996929169;12,8090009975433;19,1159993743897;19,2793338394165;19,641500530243;19,0463334083558;2245,66999999999;333,990000000001;62,1799999999975;43,4211892700203;759,799999999998;322,319999999995;584,480000000001;645,100000000002;11,1572241317978;11,2644255010895;0,454716304186724
"D21_29";"35_Ecuador";"Walther_2001";"D21";NA;4,53;-73,85;"pollination";"Hummingbirds";"Hummingbirds";84;"bipartite";"Shrubland";13,7787500778824;18,1814422527938;10,0075137467602;113,621180405172;13,7802082061757;9,5362496852873;77,6862873077388;38,6591920852662;19,8150005340565;7,53999991416839;12,2750006198882;13,5858336925496;13,7741668224325;14,278333234786;13,3283333778371;1662,35000000014;292,300000000051;43,599999999994;49,1468746185396;691,40000000013;218,199999999991;420,700000000032;650,350000000121;7,311420330943;9,77384487424455;0,393263105878678
"D21_30";"36_Ecuador";"Tinoco_2017";"D21";NA;4,5;-75,6;"pollination";"Hummingbirds";"Hummingbirds";31;"bipartite";"Anthropic habitats";16,087500015894;20,0798075321387;12,6708791207913;138,47254577792;16,0906250476832;8,64374995231621;90,7510795593266;29,1271476745596;20,849999904632;11,3250000476832;9,52499985694872;15,6999998092646;16,2124998569483;16,329166412353;15,6999998092646;2028,24999999997;279,499999999981;83,7500000000081;38,5825052261332;668,49999999998;291,000000000016;524,500000000033;668,49999999998;10,5714939013582;13,32701710787;0,482137055567063
"D21_33";"39_Colombia";"Cotton_1998";"D21";NA;1,25;-77,43;"pollination";"Hummingbirds";"Hummingbirds";44;"bipartite";"Shrubland";13,0008333365122;17,0662178785373;9,49978936705397;93,3244560388069;12,9912499427795;8,82749991416931;89,9882865905762;28,5728380203247;17,7549998283386;7,94500007629395;9,80999975204468;12,9508330345154;12,6933330535889;13,3608329772949;12,6191666126251;1360,3;181,15;38,7;43,9276090621948;504,6;145,1;417,45;153,7;7,497689117754;12,6962003074694;0,452324773972668
"D21_42";"47_Brazil";"D21_unpublished_data";"D21";NA;-12,8542;-69,367;"pollination";"Hummingbirds";"Hummingbirds";29;"bipartite";"Forest";25,2420833031337;29,927468024156;21,2192537752263;179,275920340168;25,2381252288818;10,1595832824707;72,568452835083;101,929319000244;31,7000007629395;17,7000007629395;14;25,9424999237061;23,8008335113525;26,1016670227051;23,7666664123535;2612,75;392,85;82,9500000000001;54,6027349472046;1118;259,9;823,05;293,9;3,51826509695015;4,51826509695015;0,465130254709532
"D21_60";"63_Brazil";"Maruyama_2015";"D21";NA;-22,5;-44,8333;"pollination";"Hummingbirds";"Hummingbirds";35;"bipartite";"Forest";18,7995832721387;24,4349678721178;13,9581822889622;102,076182228881;18,7931244850153;12,2229165077211;60,7220512390132;257,055907440191;27,3750002861019;7,24500002860946;20,1299996376041;21,6033331871028;15,3541666030877;21,6033331871028;15,3541666030877;1473,94999999999;264,699999999997;20,4500000000009;75,5936103820802;748,900000000002;77,9000000000017;748,900000000002;77,9000000000017;5,34137563575583;7,09136270724052;0,465599846201883
"D21_62";"65_Brazil";"D21_unpublished_data";"D21";NA;-23,283;-45,05;"pollination";"Hummingbirds";"Hummingbirds";54;"bipartite";"Forest";16,2833334048591;21,1752564069554;12,0945420892249;116,810208793403;16,2858333587648;10,5941666126251;56,5175121307376;255,268443298337;24,8499994277955;6,10499989986449;18,7449999809264;19,2533332824709;13,0466669559481;19,3541661262514;13,0466669559481;1702,6;269,650000000002;36,6999999999986;62,9730321884156;782,3;141,699999999999;743,400000000003;141,699999999999;5,0571811038164;5,22926141493507;0,440958551844098
"D21_63";"66_Brazil";"Maruyama_2015";"D21";NA;-23,32;-44,94;"pollination";"Hummingbirds";"Hummingbirds";39;"bipartite";"Forest";22,0762499666211;26,5001730365017;18,2893160729353;176,913049271738;22,0791669845578;9,57933311462402;56,2370261764527;236,91092803955;30,1489998626706;13,1149997329709;17,0340001296997;24,8318335723874;19,2130000877378;25,0551673126218;19,2130000877378;2586,83000000001;332,430000000005;96,1099999999982;43,4942422485363;983,490000000017;308,289999999996;967,650000000013;308,289999999996;6,52663249395788;7,52663249395787;0,509647191437625
