"null_model";"network_id";"network_interaction";"network_topology_type";"metric";"value";"z_score_full"
"degdist_soft";"AI22_1168";"herbivory";"bipartite";"link.density";1,67741935483871;-0,0148610345858788
"connectance";"AI22_1236";"pollination";"bipartite";"richness";28;0
"degdist_hard";"AI22_1236";"pollination";"bipartite";"richness";28;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"richness";28;0
"connectance";"AI22_1236";"pollination";"bipartite";"connectance";0,148148148148148;0
"degdist_hard";"AI22_1236";"pollination";"bipartite";"connectance";0,148148148148148;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"connectance";0,148148148148148;0,0242104450250792
"connectance";"AI22_1236";"pollination";"bipartite";"degree.shannon";3,111205698439;-4,02528346435448
"degdist_hard";"AI22_1236";"pollination";"bipartite";"degree.shannon";3,111205698439;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"degree.shannon";3,111205698439;2,49437536110142
"connectance";"AI22_1236";"pollination";"bipartite";"degree.mean";1,71428571428571;0
"degdist_hard";"AI22_1236";"pollination";"bipartite";"degree.mean";1,71428571428571;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"degree.mean";1,71428571428571;0,0242104450250695
"connectance";"AI22_1236";"pollination";"bipartite";"degree.sd";1,32935915658477;3,67785076370753
"degdist_hard";"AI22_1236";"pollination";"bipartite";"degree.sd";1,32935915658477;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"degree.sd";1,32935915658477;-1,3595660337184
"connectance";"AI22_1236";"pollination";"bipartite";"degree.skewness";1,98359366249484;1,74542298952676
"degdist_hard";"AI22_1236";"pollination";"bipartite";"degree.skewness";1,98359366249484;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"degree.skewness";1,98359366249484;1,39005394350531
"connectance";"AI22_1236";"pollination";"bipartite";"degree.kurtosis";6,04661336010613;1,21504446344326
"degdist_hard";"AI22_1236";"pollination";"bipartite";"degree.kurtosis";6,04661336010613;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"degree.kurtosis";6,04661336010613;0,595160320825004
"connectance";"AI22_1236";"pollination";"bipartite";"modularity.betweenness";0,672743055555556;-1,42767324010488
"degdist_hard";"AI22_1236";"pollination";"bipartite";"modularity.betweenness";0,672743055555556;-0,50758124727503
"degdist_soft";"AI22_1236";"pollination";"bipartite";"modularity.betweenness";0,672743055555556;2,44104213565964
"connectance";"AI22_1236";"pollination";"bipartite";"modularity.infomap";0,674479166666667;-1,07612571431074
"degdist_hard";"AI22_1236";"pollination";"bipartite";"modularity.infomap";0,674479166666667;-0,412617063783474
"degdist_soft";"AI22_1236";"pollination";"bipartite";"modularity.infomap";0,674479166666667;1,8439221341141
"connectance";"AI22_1236";"pollination";"bipartite";"nestedness";9,38552188552189;3,34835161024777
"degdist_hard";"AI22_1236";"pollination";"bipartite";"nestedness";9,38552188552189;1,00274653362072
"degdist_soft";"AI22_1236";"pollination";"bipartite";"nestedness";9,38552188552189;0,203679497349826
"connectance";"AI22_1236";"pollination";"bipartite";"centrality.degree";0,170940170940171;2,49268472555544
"degdist_hard";"AI22_1236";"pollination";"bipartite";"centrality.degree";0,170940170940171;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"centrality.degree";0,170940170940171;-0,624897999558206
"connectance";"AI22_1236";"pollination";"bipartite";"centrality.eigen";0,57877011428064;-1,19837533849404
"degdist_hard";"AI22_1236";"pollination";"bipartite";"centrality.eigen";0,57877011428064;-1,31284505883026
"degdist_soft";"AI22_1236";"pollination";"bipartite";"centrality.eigen";0,57877011428064;0,0246339871839909
"connectance";"AI22_1236";"pollination";"bipartite";"interaction.overlap";0,205555555555556;5,00137724112117
"degdist_hard";"AI22_1236";"pollination";"bipartite";"interaction.overlap";0,205555555555556;-0,503370826472595
"degdist_soft";"AI22_1236";"pollination";"bipartite";"interaction.overlap";0,205555555555556;-2,17226805132447
"connectance";"AI22_1236";"pollination";"bipartite";"link.density";1,71428571428571;0
"degdist_hard";"AI22_1236";"pollination";"bipartite";"link.density";1,71428571428571;0
"degdist_soft";"AI22_1236";"pollination";"bipartite";"link.density";1,71428571428571;0,0242104450250695
"connectance";"AI22_126";"pollination";"bipartite";"richness";32;0
"degdist_hard";"AI22_126";"pollination";"bipartite";"richness";32;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"richness";32;0
"connectance";"AI22_126";"pollination";"bipartite";"connectance";0,145299145299145;0
"degdist_hard";"AI22_126";"pollination";"bipartite";"connectance";0,145299145299145;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"connectance";0,145299145299145;-0,127099832188451
"connectance";"AI22_126";"pollination";"bipartite";"degree.shannon";3,16466059283331;-9,6521980312216
"degdist_hard";"AI22_126";"pollination";"bipartite";"degree.shannon";3,16466059283331;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"degree.shannon";3,16466059283331;2,05718590437387
"connectance";"AI22_126";"pollination";"bipartite";"degree.mean";2,125;0
"degdist_hard";"AI22_126";"pollination";"bipartite";"degree.mean";2,125;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"degree.mean";2,125;-0,12709983218844
"connectance";"AI22_126";"pollination";"bipartite";"degree.sd";1,93023481773926;8,1337967908677
"degdist_hard";"AI22_126";"pollination";"bipartite";"degree.sd";1,93023481773926;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"degree.sd";1,93023481773926;-1,26415537890804
"connectance";"AI22_126";"pollination";"bipartite";"degree.skewness";1,98069094664512;2,66844280135975
"degdist_hard";"AI22_126";"pollination";"bipartite";"degree.skewness";1,98069094664512;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"degree.skewness";1,98069094664512;0,961178693512288
"connectance";"AI22_126";"pollination";"bipartite";"degree.kurtosis";6,15005340979367;1,79130596331193
"degdist_hard";"AI22_126";"pollination";"bipartite";"degree.kurtosis";6,15005340979367;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"degree.kurtosis";6,15005340979367;0,367850379027609
"connectance";"AI22_126";"pollination";"bipartite";"modularity.betweenness";0,532439446366782;-2,50583835566821
"degdist_hard";"AI22_126";"pollination";"bipartite";"modularity.betweenness";0,532439446366782;0,253753075602171
"degdist_soft";"AI22_126";"pollination";"bipartite";"modularity.betweenness";0,532439446366782;2,34794199948622
"connectance";"AI22_126";"pollination";"bipartite";"modularity.infomap";0,536764705882353;-2,51315931216101
"degdist_hard";"AI22_126";"pollination";"bipartite";"modularity.infomap";0,536764705882353;0,312607296891438
"degdist_soft";"AI22_126";"pollination";"bipartite";"modularity.infomap";0,536764705882353;1,52233616487972
"connectance";"AI22_126";"pollination";"bipartite";"nestedness";17,1887550200803;7,16851523071266
"degdist_hard";"AI22_126";"pollination";"bipartite";"nestedness";17,1887550200803;0,639188728461801
"degdist_soft";"AI22_126";"pollination";"bipartite";"nestedness";17,1887550200803;0,128670388989188
"connectance";"AI22_126";"pollination";"bipartite";"centrality.degree";0,202150537634409;3,7455232637939
"degdist_hard";"AI22_126";"pollination";"bipartite";"centrality.degree";0,202150537634409;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"centrality.degree";0,202150537634409;-0,895900233295859
"connectance";"AI22_126";"pollination";"bipartite";"centrality.eigen";0,55159820844189;0,580497525286545
"degdist_hard";"AI22_126";"pollination";"bipartite";"centrality.eigen";0,55159820844189;0,8450409258342
"degdist_soft";"AI22_126";"pollination";"bipartite";"centrality.eigen";0,55159820844189;0,240985895746445
"connectance";"AI22_126";"pollination";"bipartite";"interaction.overlap";0,16578740129036;0,870100637410636
"degdist_hard";"AI22_126";"pollination";"bipartite";"interaction.overlap";0,16578740129036;0,183597712666501
"degdist_soft";"AI22_126";"pollination";"bipartite";"interaction.overlap";0,16578740129036;-2,35856345864076
"connectance";"AI22_126";"pollination";"bipartite";"link.density";2,125;0
"degdist_hard";"AI22_126";"pollination";"bipartite";"link.density";2,125;0
"degdist_soft";"AI22_126";"pollination";"bipartite";"link.density";2,125;-0,12709983218844
"connectance";"AI22_1278";"pollination";"bipartite";"richness";64;0
"degdist_hard";"AI22_1278";"pollination";"bipartite";"richness";64;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"richness";64;0
"connectance";"AI22_1278";"pollination";"bipartite";"connectance";0,101851851851852;0
"degdist_hard";"AI22_1278";"pollination";"bipartite";"connectance";0,101851851851852;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"connectance";0,101851851851852;0,0700960939756483
"connectance";"AI22_1278";"pollination";"bipartite";"degree.shannon";3,77673736239592;-17,5236695415379
"degdist_hard";"AI22_1278";"pollination";"bipartite";"degree.shannon";3,77673736239592;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"degree.shannon";3,77673736239592;2,59898337271171
"connectance";"AI22_1278";"pollination";"bipartite";"degree.mean";3,09375;0
"degdist_hard";"AI22_1278";"pollination";"bipartite";"degree.mean";3,09375;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"degree.mean";3,09375;0,0700960939756351
"connectance";"AI22_1278";"pollination";"bipartite";"degree.sd";3,10001920116941;15,0328761824004
"degdist_hard";"AI22_1278";"pollination";"bipartite";"degree.sd";3,10001920116941;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"degree.sd";3,10001920116941;-1,18126353652292
"connectance";"AI22_1278";"pollination";"bipartite";"degree.skewness";2,02544038406517;4,74127474223742
"degdist_hard";"AI22_1278";"pollination";"bipartite";"degree.skewness";2,02544038406517;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"degree.skewness";2,02544038406517;0,481602527196708
"connectance";"AI22_1278";"pollination";"bipartite";"degree.kurtosis";7,49233143568996;4,16061000625966
"degdist_hard";"AI22_1278";"pollination";"bipartite";"degree.kurtosis";7,49233143568996;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"degree.kurtosis";7,49233143568996;0,221564210183885
"connectance";"AI22_1278";"pollination";"bipartite";"modularity.betweenness";0,478267523722069;-2,42430012534243
"degdist_hard";"AI22_1278";"pollination";"bipartite";"modularity.betweenness";0,478267523722069;1,5635178418035
"degdist_soft";"AI22_1278";"pollination";"bipartite";"modularity.betweenness";0,478267523722069;2,46365628747155
"connectance";"AI22_1278";"pollination";"bipartite";"modularity.infomap";0,464850525456586;-4,19877619352245
"degdist_hard";"AI22_1278";"pollination";"bipartite";"modularity.infomap";0,464850525456586;-0,313326869002636
"degdist_soft";"AI22_1278";"pollination";"bipartite";"modularity.infomap";0,464850525456586;1,43108892121273
"connectance";"AI22_1278";"pollination";"bipartite";"nestedness";17,5925925925926;18,0300176601258
"degdist_hard";"AI22_1278";"pollination";"bipartite";"nestedness";17,5925925925926;2,45793249265395
"degdist_soft";"AI22_1278";"pollination";"bipartite";"nestedness";17,5925925925926;1,54890879370253
"connectance";"AI22_1278";"pollination";"bipartite";"centrality.degree";0,211469534050179;10,4036156581954
"degdist_hard";"AI22_1278";"pollination";"bipartite";"centrality.degree";0,211469534050179;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"centrality.degree";0,211469534050179;-0,204792035010892
"connectance";"AI22_1278";"pollination";"bipartite";"centrality.eigen";0,477683122992475;2,04282607133782
"degdist_hard";"AI22_1278";"pollination";"bipartite";"centrality.eigen";0,477683122992475;-1,29688780673615
"degdist_soft";"AI22_1278";"pollination";"bipartite";"centrality.eigen";0,477683122992475;-1,87389128067552
"connectance";"AI22_1278";"pollination";"bipartite";"interaction.overlap";0,142533678115408;6,22301906742319
"degdist_hard";"AI22_1278";"pollination";"bipartite";"interaction.overlap";0,142533678115408;3,14876691855915
"degdist_soft";"AI22_1278";"pollination";"bipartite";"interaction.overlap";0,142533678115408;-2,19304023101157
"connectance";"AI22_1278";"pollination";"bipartite";"link.density";3,09375;0
"degdist_hard";"AI22_1278";"pollination";"bipartite";"link.density";3,09375;0
"degdist_soft";"AI22_1278";"pollination";"bipartite";"link.density";3,09375;0,0700960939756351
"connectance";"AI22_1283";"pollination";"bipartite";"richness";81;0
"degdist_hard";"AI22_1283";"pollination";"bipartite";"richness";81;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"richness";81;0
"connectance";"AI22_1283";"pollination";"bipartite";"connectance";0,0726666666666667;0
"degdist_hard";"AI22_1283";"pollination";"bipartite";"connectance";0,0726666666666667;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"connectance";0,0726666666666667;0,0268543104598467
"connectance";"AI22_1283";"pollination";"bipartite";"degree.shannon";4,08444252072945;-10,86994286299
"degdist_hard";"AI22_1283";"pollination";"bipartite";"degree.shannon";4,08444252072945;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"degree.shannon";4,08444252072945;3,86829513118061
"connectance";"AI22_1283";"pollination";"bipartite";"degree.mean";2,69135802469136;0
"degdist_hard";"AI22_1283";"pollination";"bipartite";"degree.mean";2,69135802469136;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"degree.mean";2,69135802469136;0,0268543104598501
"connectance";"AI22_1283";"pollination";"bipartite";"degree.sd";2,39082608792778;9,22002335016082
"degdist_hard";"AI22_1283";"pollination";"bipartite";"degree.sd";2,39082608792778;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"degree.sd";2,39082608792778;-1,52991206252371
"connectance";"AI22_1283";"pollination";"bipartite";"degree.skewness";1,82674822706758;2,70432796110122
"degdist_hard";"AI22_1283";"pollination";"bipartite";"degree.skewness";1,82674822706758;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"degree.skewness";1,82674822706758;0,76824277197728
"connectance";"AI22_1283";"pollination";"bipartite";"degree.kurtosis";5,9642601833754;1,49296028477496
"degdist_hard";"AI22_1283";"pollination";"bipartite";"degree.kurtosis";5,9642601833754;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"degree.kurtosis";5,9642601833754;0,220545414703793
"connectance";"AI22_1283";"pollination";"bipartite";"modularity.betweenness";0,612953455096372;0,673222010359277
"degdist_hard";"AI22_1283";"pollination";"bipartite";"modularity.betweenness";0,612953455096372;2,30974918953613
"degdist_soft";"AI22_1283";"pollination";"bipartite";"modularity.betweenness";0,612953455096372;3,92415031352436
"connectance";"AI22_1283";"pollination";"bipartite";"modularity.infomap";0,585809275313526;-0,568661333327021
"degdist_hard";"AI22_1283";"pollination";"bipartite";"modularity.infomap";0,585809275313526;1,18030202244039
"degdist_soft";"AI22_1283";"pollination";"bipartite";"modularity.infomap";0,585809275313526;3,27566095240619
"connectance";"AI22_1283";"pollination";"bipartite";"nestedness";9,72375382901699;13,078159970479
"degdist_hard";"AI22_1283";"pollination";"bipartite";"nestedness";9,72375382901699;1,94409916986847
"degdist_soft";"AI22_1283";"pollination";"bipartite";"nestedness";9,72375382901699;1,63123490762864
"connectance";"AI22_1283";"pollination";"bipartite";"centrality.degree";0,106487341772152;3,44112268034793
"degdist_hard";"AI22_1283";"pollination";"bipartite";"centrality.degree";0,106487341772152;0
"degdist_soft";"AI22_1283";"pollination";"bipartite";"centrality.degree";0,106487341772152;-0,916194104171767
"connectance";"AI22_1283";"pollination";"bipartite";"centrality.eigen";0,446823647148042;-0,407519255680251
"degdist_hard";"AI22_1283";"pollination";"bipartite";"centrality.eigen";0,446823647148042;-1,74036057567533
"degdist_soft";"AI22_1283";"pollination";"bipartite";"centrality.eigen";0,446823647148042;-3,88876088842571
"connectance";"AI22_1283";"pollination";"bipartite";"interaction.overlap";0,13230554747015;15,6236805021035
"degdist_hard";"AI22_1283";"pollination";"bipartite";"interaction.overlap";0,13230554747015;2,69896245043852
"degdist_soft";"AI22_1283";"pollination";"bipartite";"interaction.overlap";0,13230554747015;-1,26045893668272
"connectance";"AI22_1283";"pollination";"bipartite";"link.density";2,69135802469136;0
"degdist_hard";"AI22_1283";"pollination";"bipartite";"link.density";2,69135802469136;0
